"","number","monthYear","stateBirths","states","div"
"6063","12","1-2006",19246,"Hawaii","9"
"6064","12","1-2007",20404,"Hawaii","9"
"6065","12","1-2008",20461,"Hawaii","9"
"6066","12","1-2009",18330,"Hawaii","9"
"6067","12","1-2010",17820,"Hawaii","9"
"6068","12","1-2011",17738,"Hawaii","9"
"6069","12","1-2012",17455,"Hawaii","9"
"6070","12","1-2013",18196,"Hawaii","9"
"6071","12","1-2014",18295,"Hawaii","9"
"6072","12","1-2015",18705,"Hawaii","9"
"6073","12","10-1968",652,"Hawaii","9"
"6074","12","10-1969",772,"Hawaii","9"
"6075","12","10-1970",741,"Hawaii","9"
"6076","12","10-1971",692,"Hawaii","9"
"6077","12","10-1972",693,"Hawaii","9"
"6078","12","10-1973",695,"Hawaii","9"
"6079","12","10-1974",668,"Hawaii","9"
"6080","12","10-1975",691,"Hawaii","9"
"6081","12","10-1976",669,"Hawaii","9"
"6082","12","10-1977",727,"Hawaii","9"
"6083","12","10-1978",771,"Hawaii","9"
"6084","12","10-1979",1576,"Hawaii","9"
"6085","12","10-1980",1593,"Hawaii","9"
"6086","12","10-1981",1559,"Hawaii","9"
"6087","12","10-1982",1589,"Hawaii","9"
"6088","12","10-1983",1661,"Hawaii","9"
"6089","12","10-1984",1612,"Hawaii","9"
"6090","12","10-1985",1585,"Hawaii","9"
"6091","12","10-1986",1596,"Hawaii","9"
"6092","12","10-1987",1607,"Hawaii","9"
"6093","12","10-1988",1699,"Hawaii","9"
"6094","12","10-1989",1701,"Hawaii","9"
"6095","12","10-1990",1858,"Hawaii","9"
"6096","12","10-1991",1743,"Hawaii","9"
"6097","12","10-1992",1726,"Hawaii","9"
"6098","12","10-1993",1681,"Hawaii","9"
"6099","12","10-1994",1625,"Hawaii","9"
"6100","12","10-1995",1598,"Hawaii","9"
"6101","12","10-1996",1605,"Hawaii","9"
"6102","12","10-1997",1487,"Hawaii","9"
"6103","12","10-1998",1546,"Hawaii","9"
"6104","12","10-1999",1418,"Hawaii","9"
"6105","12","10-2000",1532,"Hawaii","9"
"6106","12","10-2001",1450,"Hawaii","9"
"6107","12","10-2002",1535,"Hawaii","9"
"6108","12","10-2003",19189,"Hawaii","9"
"6109","12","10-2004",18911,"Hawaii","9"
"6110","12","10-2005",19344,"Hawaii","9"
"6111","12","10-2006",20970,"Hawaii","9"
"6112","12","10-2007",20524,"Hawaii","9"
"6113","12","10-2008",19783,"Hawaii","9"
"6114","12","10-2009",18943,"Hawaii","9"
"6115","12","10-2010",18811,"Hawaii","9"
"6116","12","10-2011",18330,"Hawaii","9"
"6117","12","10-2012",19229,"Hawaii","9"
"6118","12","10-2013",19019,"Hawaii","9"
"6119","12","10-2014",19403,"Hawaii","9"
"6120","12","10-2015",19455,"Hawaii","9"
"6121","12","11-1968",630,"Hawaii","9"
"6122","12","11-1969",686,"Hawaii","9"
"6123","12","11-1970",711,"Hawaii","9"
"6124","12","11-1971",652,"Hawaii","9"
"6125","12","11-1972",613,"Hawaii","9"
"6126","12","11-1973",648,"Hawaii","9"
"6127","12","11-1974",618,"Hawaii","9"
"6128","12","11-1975",647,"Hawaii","9"
"6129","12","11-1976",714,"Hawaii","9"
"6130","12","11-1977",684,"Hawaii","9"
"6131","12","11-1978",711,"Hawaii","9"
"6132","12","11-1979",1413,"Hawaii","9"
"6133","12","11-1980",1562,"Hawaii","9"
"6134","12","11-1981",1462,"Hawaii","9"
"6135","12","11-1982",1475,"Hawaii","9"
"6136","12","11-1983",1646,"Hawaii","9"
"6137","12","11-1984",1481,"Hawaii","9"
"6138","12","11-1985",1449,"Hawaii","9"
"6139","12","11-1986",1505,"Hawaii","9"
"6140","12","11-1987",1551,"Hawaii","9"
"6141","12","11-1988",1617,"Hawaii","9"
"6142","12","11-1989",1664,"Hawaii","9"
"6143","12","11-1990",1749,"Hawaii","9"
"6144","12","11-1991",1641,"Hawaii","9"
"6145","12","11-1992",1613,"Hawaii","9"
"6146","12","11-1993",1625,"Hawaii","9"
"6147","12","11-1994",1616,"Hawaii","9"
"6148","12","11-1995",1502,"Hawaii","9"
"6149","12","11-1996",1430,"Hawaii","9"
"6150","12","11-1997",1377,"Hawaii","9"
"6151","12","11-1998",1487,"Hawaii","9"
"6152","12","11-1999",1366,"Hawaii","9"
"6153","12","11-2000",1464,"Hawaii","9"
"6154","12","11-2001",1493,"Hawaii","9"
"6155","12","11-2002",1509,"Hawaii","9"
"6156","12","11-2003",17202,"Hawaii","9"
"6157","12","11-2004",18388,"Hawaii","9"
"6158","12","11-2005",19589,"Hawaii","9"
"6159","12","11-2006",20189,"Hawaii","9"
"6160","12","11-2007",20304,"Hawaii","9"
"6161","12","11-2008",17943,"Hawaii","9"
"6162","12","11-2009",17696,"Hawaii","9"
"6163","12","11-2010",18507,"Hawaii","9"
"6164","12","11-2011",18145,"Hawaii","9"
"6165","12","11-2012",17750,"Hawaii","9"
"6166","12","11-2013",18083,"Hawaii","9"
"6167","12","11-2014",18096,"Hawaii","9"
"6168","12","11-2015",19048,"Hawaii","9"
"6169","12","12-1968",633,"Hawaii","9"
"6170","12","12-1969",704,"Hawaii","9"
"6171","12","12-1970",708,"Hawaii","9"
"6172","12","12-1971",666,"Hawaii","9"
"6173","12","12-1972",657,"Hawaii","9"
"6174","12","12-1973",698,"Hawaii","9"
"6175","12","12-1974",647,"Hawaii","9"
"6176","12","12-1975",731,"Hawaii","9"
"6177","12","12-1976",730,"Hawaii","9"
"6178","12","12-1977",709,"Hawaii","9"
"6179","12","12-1978",739,"Hawaii","9"
"6180","12","12-1979",1566,"Hawaii","9"
"6181","12","12-1980",1467,"Hawaii","9"
"6182","12","12-1981",1667,"Hawaii","9"
"6183","12","12-1982",1640,"Hawaii","9"
"6184","12","12-1983",1653,"Hawaii","9"
"6185","12","12-1984",1519,"Hawaii","9"
"6186","12","12-1985",1644,"Hawaii","9"
"6187","12","12-1986",1464,"Hawaii","9"
"6188","12","12-1987",1642,"Hawaii","9"
"6189","12","12-1988",1621,"Hawaii","9"
"6190","12","12-1989",1691,"Hawaii","9"
"6191","12","12-1990",1706,"Hawaii","9"
"6192","12","12-1991",1792,"Hawaii","9"
"6193","12","12-1992",1737,"Hawaii","9"
"6194","12","12-1993",1780,"Hawaii","9"
"6195","12","12-1994",1553,"Hawaii","9"
"6196","12","12-1995",1519,"Hawaii","9"
"6197","12","12-1996",1520,"Hawaii","9"
"6198","12","12-1997",1494,"Hawaii","9"
"6199","12","12-1998",1544,"Hawaii","9"
"6200","12","12-1999",1463,"Hawaii","9"
"6201","12","12-2000",1547,"Hawaii","9"
"6202","12","12-2001",1457,"Hawaii","9"
"6203","12","12-2002",1480,"Hawaii","9"
"6204","12","12-2003",18635,"Hawaii","9"
"6205","12","12-2004",19428,"Hawaii","9"
"6206","12","12-2005",19716,"Hawaii","9"
"6207","12","12-2006",20888,"Hawaii","9"
"6208","12","12-2007",20123,"Hawaii","9"
"6209","12","12-2008",19808,"Hawaii","9"
"6210","12","12-2009",19159,"Hawaii","9"
"6211","12","12-2010",19188,"Hawaii","9"
"6212","12","12-2011",18498,"Hawaii","9"
"6213","12","12-2012",18196,"Hawaii","9"
"6214","12","12-2013",19717,"Hawaii","9"
"6215","12","12-2014",20098,"Hawaii","9"
"6216","12","12-2015",19692,"Hawaii","9"
"6217","12","2-1968",562,"Hawaii","9"
"6218","12","2-1969",555,"Hawaii","9"
"6219","12","2-1970",596,"Hawaii","9"
"6220","12","2-1971",634,"Hawaii","9"
"6221","12","2-1972",650,"Hawaii","9"
"6222","12","2-1973",568,"Hawaii","9"
"6223","12","2-1974",583,"Hawaii","9"
"6224","12","2-1975",592,"Hawaii","9"
"6225","12","2-1976",638,"Hawaii","9"
"6226","12","2-1977",674,"Hawaii","9"
"6227","12","2-1978",630,"Hawaii","9"
"6228","12","2-1979",1322,"Hawaii","9"
"6229","12","2-1980",1507,"Hawaii","9"
"6230","12","2-1981",1417,"Hawaii","9"
"6231","12","2-1982",1422,"Hawaii","9"
"6232","12","2-1983",1399,"Hawaii","9"
"6233","12","2-1984",1598,"Hawaii","9"
"6234","12","2-1985",1360,"Hawaii","9"
"6235","12","2-1986",1419,"Hawaii","9"
"6236","12","2-1987",1376,"Hawaii","9"
"6237","12","2-1988",1509,"Hawaii","9"
"6238","12","2-1989",1431,"Hawaii","9"
"6239","12","2-1990",1560,"Hawaii","9"
"6240","12","2-1991",1517,"Hawaii","9"
"6241","12","2-1992",1605,"Hawaii","9"
"6242","12","2-1993",1486,"Hawaii","9"
"6243","12","2-1994",1517,"Hawaii","9"
"6244","12","2-1995",1416,"Hawaii","9"
"6245","12","2-1996",1527,"Hawaii","9"
"6246","12","2-1997",1223,"Hawaii","9"
"6247","12","2-1998",1437,"Hawaii","9"
"6248","12","2-1999",1277,"Hawaii","9"
"6249","12","2-2000",1332,"Hawaii","9"
"6250","12","2-2001",1245,"Hawaii","9"
"6251","12","2-2002",1241,"Hawaii","9"
"6252","12","2-2003",16128,"Hawaii","9"
"6253","12","2-2004",16620,"Hawaii","9"
"6254","12","2-2005",16988,"Hawaii","9"
"6255","12","2-2006",17912,"Hawaii","9"
"6256","12","2-2007",18537,"Hawaii","9"
"6257","12","2-2008",18713,"Hawaii","9"
"6258","12","2-2009",17305,"Hawaii","9"
"6259","12","2-2010",16406,"Hawaii","9"
"6260","12","2-2011",16207,"Hawaii","9"
"6261","12","2-2012",16753,"Hawaii","9"
"6262","12","2-2013",15999,"Hawaii","9"
"6263","12","2-2014",16467,"Hawaii","9"
"6264","12","2-2015",16788,"Hawaii","9"
"6265","12","3-1968",559,"Hawaii","9"
"6266","12","3-1969",642,"Hawaii","9"
"6267","12","3-1970",680,"Hawaii","9"
"6268","12","3-1971",684,"Hawaii","9"
"6269","12","3-1972",649,"Hawaii","9"
"6270","12","3-1973",648,"Hawaii","9"
"6271","12","3-1974",664,"Hawaii","9"
"6272","12","3-1975",642,"Hawaii","9"
"6273","12","3-1976",680,"Hawaii","9"
"6274","12","3-1977",710,"Hawaii","9"
"6275","12","3-1978",672,"Hawaii","9"
"6276","12","3-1979",1465,"Hawaii","9"
"6277","12","3-1980",1571,"Hawaii","9"
"6278","12","3-1981",1441,"Hawaii","9"
"6279","12","3-1982",1518,"Hawaii","9"
"6280","12","3-1983",1657,"Hawaii","9"
"6281","12","3-1984",1612,"Hawaii","9"
"6282","12","3-1985",1521,"Hawaii","9"
"6283","12","3-1986",1466,"Hawaii","9"
"6284","12","3-1987",1539,"Hawaii","9"
"6285","12","3-1988",1597,"Hawaii","9"
"6286","12","3-1989",1600,"Hawaii","9"
"6287","12","3-1990",1665,"Hawaii","9"
"6288","12","3-1991",1715,"Hawaii","9"
"6289","12","3-1992",1601,"Hawaii","9"
"6290","12","3-1993",1605,"Hawaii","9"
"6291","12","3-1994",1714,"Hawaii","9"
"6292","12","3-1995",1620,"Hawaii","9"
"6293","12","3-1996",1537,"Hawaii","9"
"6294","12","3-1997",1443,"Hawaii","9"
"6295","12","3-1998",1446,"Hawaii","9"
"6296","12","3-1999",1445,"Hawaii","9"
"6297","12","3-2000",1413,"Hawaii","9"
"6298","12","3-2001",1437,"Hawaii","9"
"6299","12","3-2002",1428,"Hawaii","9"
"6300","12","3-2003",17053,"Hawaii","9"
"6301","12","3-2004",17646,"Hawaii","9"
"6302","12","3-2005",18519,"Hawaii","9"
"6303","12","3-2006",19511,"Hawaii","9"
"6304","12","3-2007",19784,"Hawaii","9"
"6305","12","3-2008",19087,"Hawaii","9"
"6306","12","3-2009",18799,"Hawaii","9"
"6307","12","3-2010",17979,"Hawaii","9"
"6308","12","3-2011",17284,"Hawaii","9"
"6309","12","3-2012",17508,"Hawaii","9"
"6310","12","3-2013",17170,"Hawaii","9"
"6311","12","3-2014",17780,"Hawaii","9"
"6312","12","3-2015",18267,"Hawaii","9"
"6313","12","4-1968",553,"Hawaii","9"
"6314","12","4-1969",596,"Hawaii","9"
"6315","12","4-1970",635,"Hawaii","9"
"6316","12","4-1971",664,"Hawaii","9"
"6317","12","4-1972",616,"Hawaii","9"
"6318","12","4-1973",610,"Hawaii","9"
"6319","12","4-1974",643,"Hawaii","9"
"6320","12","4-1975",630,"Hawaii","9"
"6321","12","4-1976",666,"Hawaii","9"
"6322","12","4-1977",685,"Hawaii","9"
"6323","12","4-1978",654,"Hawaii","9"
"6324","12","4-1979",1438,"Hawaii","9"
"6325","12","4-1980",1503,"Hawaii","9"
"6326","12","4-1981",1420,"Hawaii","9"
"6327","12","4-1982",1501,"Hawaii","9"
"6328","12","4-1983",1525,"Hawaii","9"
"6329","12","4-1984",1456,"Hawaii","9"
"6330","12","4-1985",1465,"Hawaii","9"
"6331","12","4-1986",1461,"Hawaii","9"
"6332","12","4-1987",1421,"Hawaii","9"
"6333","12","4-1988",1480,"Hawaii","9"
"6334","12","4-1989",1557,"Hawaii","9"
"6335","12","4-1990",1620,"Hawaii","9"
"6336","12","4-1991",1586,"Hawaii","9"
"6337","12","4-1992",1634,"Hawaii","9"
"6338","12","4-1993",1618,"Hawaii","9"
"6339","12","4-1994",1632,"Hawaii","9"
"6340","12","4-1995",1527,"Hawaii","9"
"6341","12","4-1996",1427,"Hawaii","9"
"6342","12","4-1997",1472,"Hawaii","9"
"6343","12","4-1998",1440,"Hawaii","9"
"6344","12","4-1999",1398,"Hawaii","9"
"6345","12","4-2000",1417,"Hawaii","9"
"6346","12","4-2001",1396,"Hawaii","9"
"6347","12","4-2002",1412,"Hawaii","9"
"6348","12","4-2003",16717,"Hawaii","9"
"6349","12","4-2004",17365,"Hawaii","9"
"6350","12","4-2005",17273,"Hawaii","9"
"6351","12","4-2006",17575,"Hawaii","9"
"6352","12","4-2007",18440,"Hawaii","9"
"6353","12","4-2008",18455,"Hawaii","9"
"6354","12","4-2009",17762,"Hawaii","9"
"6355","12","4-2010",16730,"Hawaii","9"
"6356","12","4-2011",16345,"Hawaii","9"
"6357","12","4-2012",16385,"Hawaii","9"
"6358","12","4-2013",16713,"Hawaii","9"
"6359","12","4-2014",17503,"Hawaii","9"
"6360","12","4-2015",17657,"Hawaii","9"
"6361","12","5-1968",606,"Hawaii","9"
"6362","12","5-1969",610,"Hawaii","9"
"6363","12","5-1970",679,"Hawaii","9"
"6364","12","5-1971",624,"Hawaii","9"
"6365","12","5-1972",647,"Hawaii","9"
"6366","12","5-1973",617,"Hawaii","9"
"6367","12","5-1974",655,"Hawaii","9"
"6368","12","5-1975",652,"Hawaii","9"
"6369","12","5-1976",667,"Hawaii","9"
"6370","12","5-1977",698,"Hawaii","9"
"6371","12","5-1978",677,"Hawaii","9"
"6372","12","5-1979",1467,"Hawaii","9"
"6373","12","5-1980",1440,"Hawaii","9"
"6374","12","5-1981",1503,"Hawaii","9"
"6375","12","5-1982",1511,"Hawaii","9"
"6376","12","5-1983",1559,"Hawaii","9"
"6377","12","5-1984",1519,"Hawaii","9"
"6378","12","5-1985",1524,"Hawaii","9"
"6379","12","5-1986",1515,"Hawaii","9"
"6380","12","5-1987",1565,"Hawaii","9"
"6381","12","5-1988",1550,"Hawaii","9"
"6382","12","5-1989",1582,"Hawaii","9"
"6383","12","5-1990",1663,"Hawaii","9"
"6384","12","5-1991",1657,"Hawaii","9"
"6385","12","5-1992",1660,"Hawaii","9"
"6386","12","5-1993",1641,"Hawaii","9"
"6387","12","5-1994",1640,"Hawaii","9"
"6388","12","5-1995",1565,"Hawaii","9"
"6389","12","5-1996",1517,"Hawaii","9"
"6390","12","5-1997",1542,"Hawaii","9"
"6391","12","5-1998",1453,"Hawaii","9"
"6392","12","5-1999",1396,"Hawaii","9"
"6393","12","5-2000",1455,"Hawaii","9"
"6394","12","5-2001",1394,"Hawaii","9"
"6395","12","5-2002",1420,"Hawaii","9"
"6396","12","5-2003",17346,"Hawaii","9"
"6397","12","5-2004",17170,"Hawaii","9"
"6398","12","5-2005",17930,"Hawaii","9"
"6399","12","5-2006",18786,"Hawaii","9"
"6400","12","5-2007",19609,"Hawaii","9"
"6401","12","5-2008",18663,"Hawaii","9"
"6402","12","5-2009",17891,"Hawaii","9"
"6403","12","5-2010",16910,"Hawaii","9"
"6404","12","5-2011",16773,"Hawaii","9"
"6405","12","5-2012",17123,"Hawaii","9"
"6406","12","5-2013",17281,"Hawaii","9"
"6407","12","5-2014",17749,"Hawaii","9"
"6408","12","5-2015",17785,"Hawaii","9"
"6409","12","6-1968",552,"Hawaii","9"
"6410","12","6-1969",636,"Hawaii","9"
"6411","12","6-1970",669,"Hawaii","9"
"6412","12","6-1971",601,"Hawaii","9"
"6413","12","6-1972",611,"Hawaii","9"
"6414","12","6-1973",592,"Hawaii","9"
"6415","12","6-1974",619,"Hawaii","9"
"6416","12","6-1975",643,"Hawaii","9"
"6417","12","6-1976",661,"Hawaii","9"
"6418","12","6-1977",663,"Hawaii","9"
"6419","12","6-1978",660,"Hawaii","9"
"6420","12","6-1979",1387,"Hawaii","9"
"6421","12","6-1980",1314,"Hawaii","9"
"6422","12","6-1981",1439,"Hawaii","9"
"6423","12","6-1982",1530,"Hawaii","9"
"6424","12","6-1983",1558,"Hawaii","9"
"6425","12","6-1984",1452,"Hawaii","9"
"6426","12","6-1985",1465,"Hawaii","9"
"6427","12","6-1986",1506,"Hawaii","9"
"6428","12","6-1987",1454,"Hawaii","9"
"6429","12","6-1988",1448,"Hawaii","9"
"6430","12","6-1989",1569,"Hawaii","9"
"6431","12","6-1990",1651,"Hawaii","9"
"6432","12","6-1991",1555,"Hawaii","9"
"6433","12","6-1992",1546,"Hawaii","9"
"6434","12","6-1993",1546,"Hawaii","9"
"6435","12","6-1994",1619,"Hawaii","9"
"6436","12","6-1995",1526,"Hawaii","9"
"6437","12","6-1996",1486,"Hawaii","9"
"6438","12","6-1997",1395,"Hawaii","9"
"6439","12","6-1998",1388,"Hawaii","9"
"6440","12","6-1999",1385,"Hawaii","9"
"6441","12","6-2000",1409,"Hawaii","9"
"6442","12","6-2001",1289,"Hawaii","9"
"6443","12","6-2002",1397,"Hawaii","9"
"6444","12","6-2003",16654,"Hawaii","9"
"6445","12","6-2004",17705,"Hawaii","9"
"6446","12","6-2005",18412,"Hawaii","9"
"6447","12","6-2006",19025,"Hawaii","9"
"6448","12","6-2007",19239,"Hawaii","9"
"6449","12","6-2008",18159,"Hawaii","9"
"6450","12","6-2009",17782,"Hawaii","9"
"6451","12","6-2010",17209,"Hawaii","9"
"6452","12","6-2011",17283,"Hawaii","9"
"6453","12","6-2012",16996,"Hawaii","9"
"6454","12","6-2013",16684,"Hawaii","9"
"6455","12","6-2014",17171,"Hawaii","9"
"6456","12","6-2015",17505,"Hawaii","9"
"6457","12","7-1968",638,"Hawaii","9"
"6458","12","7-1969",634,"Hawaii","9"
"6459","12","7-1970",710,"Hawaii","9"
"6460","12","7-1971",663,"Hawaii","9"
"6461","12","7-1972",628,"Hawaii","9"
"6462","12","7-1973",645,"Hawaii","9"
"6463","12","7-1974",684,"Hawaii","9"
"6464","12","7-1975",643,"Hawaii","9"
"6465","12","7-1976",675,"Hawaii","9"
"6466","12","7-1977",723,"Hawaii","9"
"6467","12","7-1978",702,"Hawaii","9"
"6468","12","7-1979",1493,"Hawaii","9"
"6469","12","7-1980",1547,"Hawaii","9"
"6470","12","7-1981",1536,"Hawaii","9"
"6471","12","7-1982",1642,"Hawaii","9"
"6472","12","7-1983",1568,"Hawaii","9"
"6473","12","7-1984",1605,"Hawaii","9"
"6474","12","7-1985",1601,"Hawaii","9"
"6475","12","7-1986",1584,"Hawaii","9"
"6476","12","7-1987",1528,"Hawaii","9"
"6477","12","7-1988",1586,"Hawaii","9"
"6478","12","7-1989",1668,"Hawaii","9"
"6479","12","7-1990",1701,"Hawaii","9"
"6480","12","7-1991",1618,"Hawaii","9"
"6481","12","7-1992",1636,"Hawaii","9"
"6482","12","7-1993",1639,"Hawaii","9"
"6483","12","7-1994",1600,"Hawaii","9"
"6484","12","7-1995",1587,"Hawaii","9"
"6485","12","7-1996",1585,"Hawaii","9"
"6486","12","7-1997",1503,"Hawaii","9"
"6487","12","7-1998",1428,"Hawaii","9"
"6488","12","7-1999",1466,"Hawaii","9"
"6489","12","7-2000",1484,"Hawaii","9"
"6490","12","7-2001",1455,"Hawaii","9"
"6491","12","7-2002",1537,"Hawaii","9"
"6492","12","7-2003",17899,"Hawaii","9"
"6493","12","7-2004",18600,"Hawaii","9"
"6494","12","7-2005",18967,"Hawaii","9"
"6495","12","7-2006",19720,"Hawaii","9"
"6496","12","7-2007",20483,"Hawaii","9"
"6497","12","7-2008",20003,"Hawaii","9"
"6498","12","7-2009",19116,"Hawaii","9"
"6499","12","7-2010",17437,"Hawaii","9"
"6500","12","7-2011",18288,"Hawaii","9"
"6501","12","7-2012",18061,"Hawaii","9"
"6502","12","7-2013",18462,"Hawaii","9"
"6503","12","7-2014",18937,"Hawaii","9"
"6504","12","7-2015",19442,"Hawaii","9"
"6505","12","8-1968",608,"Hawaii","9"
"6506","12","8-1969",672,"Hawaii","9"
"6507","12","8-1970",675,"Hawaii","9"
"6508","12","8-1971",670,"Hawaii","9"
"6509","12","8-1972",654,"Hawaii","9"
"6510","12","8-1973",659,"Hawaii","9"
"6511","12","8-1974",659,"Hawaii","9"
"6512","12","8-1975",695,"Hawaii","9"
"6513","12","8-1976",699,"Hawaii","9"
"6514","12","8-1977",752,"Hawaii","9"
"6515","12","8-1978",728,"Hawaii","9"
"6516","12","8-1979",1466,"Hawaii","9"
"6517","12","8-1980",1480,"Hawaii","9"
"6518","12","8-1981",1575,"Hawaii","9"
"6519","12","8-1982",1634,"Hawaii","9"
"6520","12","8-1983",1627,"Hawaii","9"
"6521","12","8-1984",1631,"Hawaii","9"
"6522","12","8-1985",1566,"Hawaii","9"
"6523","12","8-1986",1591,"Hawaii","9"
"6524","12","8-1987",1639,"Hawaii","9"
"6525","12","8-1988",1686,"Hawaii","9"
"6526","12","8-1989",1689,"Hawaii","9"
"6527","12","8-1990",1771,"Hawaii","9"
"6528","12","8-1991",1714,"Hawaii","9"
"6529","12","8-1992",1635,"Hawaii","9"
"6530","12","8-1993",1742,"Hawaii","9"
"6531","12","8-1994",1629,"Hawaii","9"
"6532","12","8-1995",1595,"Hawaii","9"
"6533","12","8-1996",1542,"Hawaii","9"
"6534","12","8-1997",1477,"Hawaii","9"
"6535","12","8-1998",1441,"Hawaii","9"
"6536","12","8-1999",1443,"Hawaii","9"
"6537","12","8-2000",1509,"Hawaii","9"
"6538","12","8-2001",1497,"Hawaii","9"
"6539","12","8-2002",1491,"Hawaii","9"
"6540","12","8-2003",18674,"Hawaii","9"
"6541","12","8-2004",18867,"Hawaii","9"
"6542","12","8-2005",20382,"Hawaii","9"
"6543","12","8-2006",21611,"Hawaii","9"
"6544","12","8-2007",21807,"Hawaii","9"
"6545","12","8-2008",20245,"Hawaii","9"
"6546","12","8-2009",19182,"Hawaii","9"
"6547","12","8-2010",18659,"Hawaii","9"
"6548","12","8-2011",19332,"Hawaii","9"
"6549","12","8-2012",19025,"Hawaii","9"
"6550","12","8-2013",19430,"Hawaii","9"
"6551","12","8-2014",19249,"Hawaii","9"
"6552","12","8-2015",20069,"Hawaii","9"
"6553","12","9-1968",667,"Hawaii","9"
"6554","12","9-1969",725,"Hawaii","9"
"6555","12","9-1970",727,"Hawaii","9"
"6556","12","9-1971",700,"Hawaii","9"
"6557","12","9-1972",665,"Hawaii","9"
"6558","12","9-1973",687,"Hawaii","9"
"6559","12","9-1974",675,"Hawaii","9"
"6560","12","9-1975",681,"Hawaii","9"
"6561","12","9-1976",730,"Hawaii","9"
"6562","12","9-1977",756,"Hawaii","9"
"6563","12","9-1978",744,"Hawaii","9"
"6564","12","9-1979",1532,"Hawaii","9"
"6565","12","9-1980",1691,"Hawaii","9"
"6566","12","9-1981",1676,"Hawaii","9"
"6567","12","9-1982",1709,"Hawaii","9"
"6568","12","9-1983",1694,"Hawaii","9"
"6569","12","9-1984",1624,"Hawaii","9"
"6570","12","9-1985",1671,"Hawaii","9"
"6571","12","9-1986",1647,"Hawaii","9"
"6572","12","9-1987",1671,"Hawaii","9"
"6573","12","9-1988",1676,"Hawaii","9"
"6574","12","9-1989",1664,"Hawaii","9"
"6575","12","9-1990",1810,"Hawaii","9"
"6576","12","9-1991",1762,"Hawaii","9"
"6577","12","9-1992",1751,"Hawaii","9"
"6578","12","9-1993",1643,"Hawaii","9"
"6579","12","9-1994",1666,"Hawaii","9"
"6580","12","9-1995",1599,"Hawaii","9"
"6581","12","9-1996",1612,"Hawaii","9"
"6582","12","9-1997",1547,"Hawaii","9"
"6583","12","9-1998",1547,"Hawaii","9"
